task,variant,seed,n_params,distance,acc,n
assoc_recall_hard,semrf,1,3250307,30.964850615114237,0.3145869947275923,1707
assoc_recall_hard,semrf,1,3250307,33.61488862837046,0.3130128956623681,1706
assoc_recall_hard,semrf,1,3250307,36.39718804920914,0.3532513181019332,1707
assoc_recall_hard,semrf,1,3250307,39.27475102519039,0.3333333333333333,1707
assoc_recall_hard,semrf,1,3250307,42.43728018757327,0.3264947245017585,1706
assoc_recall_hard,semrf,1,3250307,46.14235500878735,0.3368482718219098,1707
assoc_recall_hard,semrf,1,3250307,52.53719976567077,0.35442296426479203,1707
assoc_recall_hard,semrf,2,3250307,11.702813599062134,0.2790152403282532,1706
assoc_recall_hard,semrf,2,3250307,18.11775043936731,0.2659636789689514,1707
assoc_recall_hard,semrf,2,3250307,21.766842413591096,0.29291154071470415,1707
assoc_recall_hard,semrf,2,3250307,24.86459554513482,0.28194607268464245,1706
assoc_recall_hard,semrf,2,3250307,27.756883421206794,0.2665495020503808,1707
assoc_recall_hard,semrf,2,3250307,30.482718219097833,0.28471001757469244,1707
assoc_recall_hard,semrf,2,3250307,33.160023446658855,0.2731535756154748,1706
assoc_recall_hard,semrf,2,3250307,35.926772114821325,0.28529584065612185,1707
assoc_recall_hard,semrf,2,3250307,38.94669009958992,0.2694786174575278,1707
assoc_recall_hard,semrf,2,3250307,42.1189917936694,0.26260257913247365,1706
assoc_recall_hard,semrf,2,3250307,45.93087287639133,0.281195079086116,1707
assoc_recall_hard,semrf,2,3250307,52.3087287639133,0.27768014059753954,1707
assoc_recall_hard,sinusoidal,0,3163904,11.543962485345839,0.1981242672919109,1706
assoc_recall_hard,sinusoidal,0,3163904,17.679554774458115,0.2114821323960164,1707
assoc_recall_hard,sinusoidal,0,3163904,21.394844756883423,0.18863503222026948,1707
assoc_recall_hard,sinusoidal,0,3163904,24.579718640093787,0.20867526377491208,1706
assoc_recall_hard,sinusoidal,0,3163904,27.51376684241359,0.19214997070884593,1707
assoc_recall_hard,sinusoidal,0,3163904,30.379027533684827,0.2038664323374341,1707
assoc_recall_hard,sinusoidal,0,3163904,33.15005861664713,0.1817116060961313,1706
assoc_recall_hard,sinusoidal,0,3163904,35.94083186877563,0.1974223784417106,1707
assoc_recall_hard,sinusoidal,0,3163904,38.77445811364968,0.20855301698886936,1707
assoc_recall_hard,sinusoidal,0,3163904,41.93610785463071,0.19343493552168817,1706
assoc_recall_hard,sinusoidal,0,3163904,45.76449912126538,0.2032806092560047,1707
assoc_recall_hard,sinusoidal,0,3163904,52.05858230814294,0.19800820152314,1707
assoc_recall_hard,sinusoidal,1,3163904,11.781359906213364,0.15885111371629543,1706
assoc_recall_hard,sinusoidal,1,3163904,18.1593438781488,0.16461628588166374,1707
assoc_recall_hard,sinusoidal,1,3163904,21.9701230228471,0.1540714704159344,1707
assoc_recall_hard,sinusoidal,1,3163904,25.148886283704574,0.13188745603751464,1706
assoc_recall_hard,sinusoidal,1,3163904,28.105448154657292,0.14879906268306972,1707
assoc_recall_hard,sinusoidal,1,3163904,30.964850615114237,0.1605155243116579,1707
assoc_recall_hard,sinusoidal,1,3163904,33.61488862837046,0.1477139507620164,1706
assoc_recall_hard,sinusoidal,1,3163904,36.39718804920914,0.15934387814879905,1707
assoc_recall_hard,sinusoidal,1,3163904,39.27475102519039,0.14938488576449913,1707
assoc_recall_hard,sinusoidal,1,3163904,42.43728018757327,0.1652989449003517,1706
assoc_recall_hard,sinusoidal,1,3163904,46.14235500878735,0.1751611013473931,1707
assoc_recall_hard,sinusoidal,1,3163904,52.53719976567077,0.14938488576449913,1707
assoc_recall_hard,sinusoidal,2,3163904,11.702813599062134,0.17995310668229778,1706
assoc_recall_hard,sinusoidal,2,3163904,18.11775043936731,0.18043350908025776,1707
assoc_recall_hard,sinusoidal,2,3163904,21.766842413591096,0.18101933216168717,1707
assoc_recall_hard,sinusoidal,2,3163904,24.86459554513482,0.18112543962485345,1706
assoc_recall_hard,sinusoidal,2,3163904,27.756883421206794,0.17867603983596952,1707
assoc_recall_hard,sinusoidal,2,3163904,30.482718219097833,0.17984768599882836,1707
assoc_recall_hard,sinusoidal,2,3163904,33.160023446658855,0.18757327080890973,1706
assoc_recall_hard,sinusoidal,2,3163904,35.926772114821325,0.19390743995313414,1707
assoc_recall_hard,sinusoidal,2,3163904,38.94669009958992,0.17984768599882836,1707
assoc_recall_hard,sinusoidal,2,3163904,42.1189917936694,0.18522860492379836,1706
assoc_recall_hard,sinusoidal,2,3163904,45.93087287639133,0.18160515524311657,1707
assoc_recall_hard,sinusoidal,2,3163904,52.3087287639133,0.16520210896309315,1707
assoc_recall_hard,t5,0,3164160,11.543962485345839,0.2737397420867526,1706
assoc_recall_hard,t5,0,3164160,17.679554774458115,0.2688927943760984,1707
assoc_recall_hard,t5,0,3164160,21.394844756883423,0.2759226713532513,1707
assoc_recall_hard,t5,0,3164160,24.579718640093787,0.28194607268464245,1706
assoc_recall_hard,t5,0,3164160,27.51376684241359,0.26420620972466313,1707
assoc_recall_hard,t5,0,3164160,30.379027533684827,0.27943760984182775,1707
assoc_recall_hard,t5,0,3164160,33.15005861664713,0.24150058616647127,1706
assoc_recall_hard,t5,0,3164160,35.94083186877563,0.27299355594610425,1707
assoc_recall_hard,t5,0,3164160,38.77445811364968,0.2606912712360867,1707
assoc_recall_hard,t5,0,3164160,41.93610785463071,0.2749120750293083,1706
assoc_recall_hard,t5,0,3164160,45.76449912126538,0.2677211482132396,1707
assoc_recall_hard,t5,0,3164160,52.05858230814294,0.2478031634446397,1707
assoc_recall_hard,t5,1,3164160,11.781359906213364,0.24912075029308323,1706
assoc_recall_hard,t5,1,3164160,18.1593438781488,0.2519039250146456,1707
assoc_recall_hard,t5,1,3164160,21.9701230228471,0.2478031634446397,1707
assoc_recall_hard,t5,1,3164160,25.148886283704574,0.24267291910902697,1706
assoc_recall_hard,t5,1,3164160,28.105448154657292,0.255418863503222,1707
assoc_recall_hard,t5,1,3164160,30.964850615114237,0.24838898652606914,1707
assoc_recall_hard,t5,1,3164160,33.61488862837046,0.23036342321219228,1706
assoc_recall_hard,t5,1,3164160,36.39718804920914,0.2665495020503808,1707
assoc_recall_hard,t5,1,3164160,39.27475102519039,0.2577621558289397,1707
assoc_recall_hard,t5,1,3164160,42.43728018757327,0.2473622508792497,1706
assoc_recall_hard,t5,1,3164160,46.14235500878735,0.2560046865846514,1707
assoc_recall_hard,t5,1,3164160,52.53719976567077,0.2606912712360867,1707
assoc_recall_hard,t5,2,3164160,11.702813599062134,0.3347010550996483,1706
assoc_recall_hard,t5,2,3164160,18.11775043936731,0.31985940246045697,1707
assoc_recall_hard,t5,2,3164160,21.766842413591096,0.3304042179261863,1707
assoc_recall_hard,t5,2,3164160,24.86459554513482,0.33939038686987105,1706
assoc_recall_hard,t5,2,3164160,27.756883421206794,0.3315758640890451,1707
assoc_recall_hard,t5,2,3164160,30.482718219097833,0.34856473345049793,1707
assoc_recall_hard,t5,2,3164160,33.160023446658855,0.34583821805392734,1706
assoc_recall_hard,t5,2,3164160,35.926772114821325,0.3532513181019332,1707
assoc_recall_hard,t5,2,3164160,38.94669009958992,0.35559461042765084,1707
assoc_recall_hard,t5,2,3164160,42.1189917936694,0.35228604923798357,1706
assoc_recall_hard,t5,2,3164160,45.93087287639133,0.3532513181019332,1707
assoc_recall_hard,t5,2,3164160,52.3087287639133,0.3245459871118922,1707
temporal_recency,alibi,0,3161088,2.0,1.0,3963
temporal_recency,alibi,0,3161088,2.0,1.0,3963
temporal_recency,alibi,0,3161088,3.9114530776992935,1.0,3964
temporal_recency,alibi,0,3161088,5.125410042896795,1.0,3963
temporal_recency,alibi,0,3161088,7.128657921291625,1.0,3964
temporal_recency,alibi,0,3161088,8.939439818319455,1.0,3963
temporal_recency,alibi,0,3161088,11.22735301539238,1.0,3963
temporal_recency,alibi,0,3161088,14.13824419778002,1.0,3964
temporal_recency,alibi,0,3161088,17.73252586424426,1.0,3963
temporal_recency,alibi,0,3161088,22.417255297679112,1.0,3964
temporal_recency,alibi,0,3161088,29.721927832450163,1.0,3963
temporal_recency,alibi,0,3161088,47.29717457114026,1.0,3964
temporal_recency,alibi,1,3161088,2.0,1.0,3960
temporal_recency,alibi,1,3161088,2.0,1.0,3960
temporal_recency,alibi,1,3161088,3.937373737373737,1.0,3960
temporal_recency,alibi,1,3161088,5.171717171717172,1.0,3960
temporal_recency,alibi,1,3161088,7.2169191919191915,1.0,3960
temporal_recency,alibi,1,3161088,9.060858585858586,1.0,3960
temporal_recency,alibi,1,3161088,11.413636363636364,1.0,3960
temporal_recency,alibi,1,3161088,14.242171717171717,1.0,3960
temporal_recency,alibi,1,3161088,17.819444444444443,1.0,3960
temporal_recency,alibi,1,3161088,22.61691919191919,1.0,3960
temporal_recency,alibi,1,3161088,29.74368686868687,1.0,3960
temporal_recency,alibi,1,3161088,47.11969696969697,1.0,3960
temporal_recency,alibi,2,3161088,2.0,1.0,3969
temporal_recency,alibi,2,3161088,2.0,1.0,3970
temporal_recency,alibi,2,3161088,3.9201511335012595,1.0,3970
temporal_recency,alibi,2,3161088,5.168010075566751,1.0,3970
temporal_recency,alibi,2,3161088,7.209876543209877,1.0,3969
temporal_recency,alibi,2,3161088,9.01662468513854,1.0,3970
temporal_recency,alibi,2,3161088,11.326952141057934,1.0,3970
temporal_recency,alibi,2,3161088,14.246851385390428,1.0,3970
temporal_recency,alibi,2,3161088,17.792642983119173,1.0,3969
temporal_recency,alibi,2,3161088,22.524433249370276,1.0,3970
temporal_recency,alibi,2,3161088,29.850125944584384,1.0,3970
temporal_recency,alibi,2,3161088,47.09319899244333,1.0,3970
temporal_recency,cable,0,3169312,2.0,1.0,3963
temporal_recency,cable,0,3169312,2.0,1.0,3963
temporal_recency,cable,0,3169312,3.9114530776992935,1.0,3964
temporal_recency,cable,0,3169312,5.125410042896795,1.0,3963
temporal_recency,cable,0,3169312,7.128657921291625,1.0,3964
temporal_recency,cable,0,3169312,8.939439818319455,1.0,3963
temporal_recency,cable,0,3169312,11.22735301539238,1.0,3963
temporal_recency,cable,0,3169312,14.13824419778002,1.0,3964
temporal_recency,cable,0,3169312,17.73252586424426,1.0,3963
temporal_recency,cable,0,3169312,22.417255297679112,1.0,3964
temporal_recency,cable,0,3169312,29.721927832450163,1.0,3963
temporal_recency,cable,0,3169312,47.29717457114026,1.0,3964
temporal_recency,cable,1,3169312,2.0,1.0,3960
temporal_recency,cable,1,3169312,2.0,1.0,3960
temporal_recency,cable,1,3169312,3.937373737373737,1.0,3960
temporal_recency,cable,1,3169312,5.171717171717172,1.0,3960
temporal_recency,cable,1,3169312,7.2169191919191915,1.0,3960
temporal_recency,cable,1,3169312,9.060858585858586,1.0,3960
temporal_recency,cable,1,3169312,11.413636363636364,1.0,3960
temporal_recency,cable,1,3169312,14.242171717171717,1.0,3960
temporal_recency,cable,1,3169312,17.819444444444443,1.0,3960
temporal_recency,cable,1,3169312,22.61691919191919,1.0,3960
temporal_recency,cable,1,3169312,29.74368686868687,1.0,3960
temporal_recency,cable,1,3169312,47.11969696969697,1.0,3960
temporal_recency,cable,2,3169312,2.0,1.0,3969
temporal_recency,cable,2,3169312,2.0,1.0,3970
temporal_recency,cable,2,3169312,3.9201511335012595,1.0,3970
temporal_recency,cable,2,3169312,5.168010075566751,1.0,3970
temporal_recency,cable,2,3169312,7.209876543209877,1.0,3969
temporal_recency,cable,2,3169312,9.01662468513854,1.0,3970
temporal_recency,cable,2,3169312,11.326952141057934,1.0,3970
temporal_recency,cable,2,3169312,14.246851385390428,1.0,3970
temporal_recency,cable,2,3169312,17.792642983119173,1.0,3969
temporal_recency,cable,2,3169312,22.524433249370276,1.0,3970
temporal_recency,cable,2,3169312,29.850125944584384,1.0,3970
temporal_recency,cable,2,3169312,47.09319899244333,1.0,3970
temporal_recency,learned,0,3259648,2.0,1.0,3963
temporal_recency,learned,0,3259648,2.0,1.0,3963
temporal_recency,learned,0,3259648,3.9114530776992935,0.9992431886982845,3964
temporal_recency,learned,0,3259648,5.125410042896795,0.9997476659096644,3963
temporal_recency,learned,0,3259648,7.128657921291625,1.0,3964
temporal_recency,learned,0,3259648,8.939439818319455,1.0,3963
temporal_recency,learned,0,3259648,11.22735301539238,0.9997476659096644,3963
temporal_recency,learned,0,3259648,14.13824419778002,1.0,3964
temporal_recency,learned,0,3259648,17.73252586424426,0.9997476659096644,3963
temporal_recency,learned,0,3259648,22.417255297679112,1.0,3964
temporal_recency,learned,0,3259648,29.721927832450163,0.9992429977289932,3963
temporal_recency,learned,0,3259648,47.29717457114026,1.0,3964
temporal_recency,learned,1,3259648,2.0,1.0,3960
temporal_recency,learned,1,3259648,2.0,1.0,3960
temporal_recency,learned,1,3259648,3.937373737373737,1.0,3960
temporal_recency,learned,1,3259648,5.171717171717172,1.0,3960
temporal_recency,learned,1,3259648,7.2169191919191915,1.0,3960
temporal_recency,learned,1,3259648,9.060858585858586,1.0,3960
temporal_recency,learned,1,3259648,11.413636363636364,1.0,3960
temporal_recency,learned,1,3259648,14.242171717171717,1.0,3960
temporal_recency,learned,1,3259648,17.819444444444443,1.0,3960
temporal_recency,learned,1,3259648,22.61691919191919,1.0,3960
temporal_recency,learned,1,3259648,29.74368686868687,1.0,3960
temporal_recency,learned,1,3259648,47.11969696969697,1.0,3960
temporal_recency,learned,2,3259648,2.0,1.0,3969
temporal_recency,learned,2,3259648,2.0,1.0,3970
temporal_recency,learned,2,3259648,3.9201511335012595,1.0,3970
temporal_recency,learned,2,3259648,5.168010075566751,1.0,3970
temporal_recency,learned,2,3259648,7.209876543209877,1.0,3969
temporal_recency,learned,2,3259648,9.01662468513854,1.0,3970
temporal_recency,learned,2,3259648,11.326952141057934,1.0,3970
temporal_recency,learned,2,3259648,14.246851385390428,1.0,3970
temporal_recency,learned,2,3259648,17.792642983119173,1.0,3969
temporal_recency,learned,2,3259648,22.524433249370276,1.0,3970
temporal_recency,learned,2,3259648,29.850125944584384,1.0,3970
temporal_recency,learned,2,3259648,47.09319899244333,1.0,3970
temporal_recency,nope,0,3161088,2.0,0.8967953570527378,3963
temporal_recency,nope,0,3161088,2.0,0.8952813525107242,3963
temporal_recency,nope,0,3161088,3.9114530776992935,0.30297679112008075,3964
temporal_recency,nope,0,3161088,5.125410042896795,0.5427706283118849,3963
temporal_recency,nope,0,3161088,7.128657921291625,0.28506559031281536,3964
temporal_recency,nope,0,3161088,8.939439818319455,0.31213726974514255,3963
temporal_recency,nope,0,3161088,11.22735301539238,0.31011859702245775,3963
temporal_recency,nope,0,3161088,14.13824419778002,0.2729566094853683,3964
temporal_recency,nope,0,3161088,17.73252586424426,0.23668937673479687,3963
temporal_recency,nope,0,3161088,22.417255297679112,0.2330978809283552,3964
temporal_recency,nope,0,3161088,29.721927832450163,0.20161493817814788,3963
temporal_recency,nope,0,3161088,47.29717457114026,0.2119071644803229,3964
temporal_recency,nope,1,3161088,2.0,1.0,3960
temporal_recency,nope,1,3161088,2.0,1.0,3960
temporal_recency,nope,1,3161088,3.937373737373737,0.9997474747474747,3960
temporal_recency,nope,1,3161088,5.171717171717172,1.0,3960
temporal_recency,nope,1,3161088,7.2169191919191915,0.9997474747474747,3960
temporal_recency,nope,1,3161088,9.060858585858586,1.0,3960
temporal_recency,nope,1,3161088,11.413636363636364,1.0,3960
temporal_recency,nope,1,3161088,14.242171717171717,0.9997474747474747,3960
temporal_recency,nope,1,3161088,17.819444444444443,0.9997474747474747,3960
temporal_recency,nope,1,3161088,22.61691919191919,0.998989898989899,3960
temporal_recency,nope,1,3161088,29.74368686868687,0.9997474747474747,3960
temporal_recency,nope,1,3161088,47.11969696969697,0.9997474747474747,3960
temporal_recency,nope,2,3161088,2.0,0.999748047367095,3969
temporal_recency,nope,2,3161088,2.0,0.9984886649874055,3970
temporal_recency,nope,2,3161088,3.9201511335012595,0.9992443324937028,3970
temporal_recency,nope,2,3161088,5.168010075566751,0.9987405541561712,3970
temporal_recency,nope,2,3161088,7.209876543209877,0.999748047367095,3969
temporal_recency,nope,2,3161088,9.01662468513854,0.9994962216624685,3970
temporal_recency,nope,2,3161088,11.326952141057934,0.9992443324937028,3970
temporal_recency,nope,2,3161088,14.246851385390428,0.9997481108312343,3970
temporal_recency,nope,2,3161088,17.792642983119173,0.999244142101285,3969
temporal_recency,nope,2,3161088,22.524433249370276,1.0,3970
temporal_recency,nope,2,3161088,29.850125944584384,0.9997481108312343,3970
temporal_recency,nope,2,3161088,47.09319899244333,0.9997481108312343,3970
temporal_recency,rope,0,3161088,2.0,1.0,3963
temporal_recency,rope,0,3161088,2.0,1.0,3963
temporal_recency,rope,0,3161088,3.9114530776992935,1.0,3964
temporal_recency,rope,0,3161088,5.125410042896795,1.0,3963
temporal_recency,rope,0,3161088,7.128657921291625,1.0,3964
temporal_recency,rope,0,3161088,8.939439818319455,1.0,3963
temporal_recency,rope,0,3161088,11.22735301539238,1.0,3963
temporal_recency,rope,0,3161088,14.13824419778002,1.0,3964
temporal_recency,rope,0,3161088,17.73252586424426,1.0,3963
temporal_recency,rope,0,3161088,22.417255297679112,1.0,3964
temporal_recency,rope,0,3161088,29.721927832450163,1.0,3963
temporal_recency,rope,0,3161088,47.29717457114026,1.0,3964
temporal_recency,rope,1,3161088,2.0,0.7886363636363637,3960
temporal_recency,rope,1,3161088,2.0,0.7934343434343434,3960
temporal_recency,rope,1,3161088,3.937373737373737,0.43232323232323233,3960
temporal_recency,rope,1,3161088,5.171717171717172,0.5931818181818181,3960
temporal_recency,rope,1,3161088,7.2169191919191915,0.37196969696969695,3960
temporal_recency,rope,1,3161088,9.060858585858586,0.3351010101010101,3960
temporal_recency,rope,1,3161088,11.413636363636364,0.31212121212121213,3960
temporal_recency,rope,1,3161088,14.242171717171717,0.29772727272727273,3960
temporal_recency,rope,1,3161088,17.819444444444443,0.26515151515151514,3960
temporal_recency,rope,1,3161088,22.61691919191919,0.23282828282828283,3960
temporal_recency,rope,1,3161088,29.74368686868687,0.22121212121212122,3960
temporal_recency,rope,1,3161088,47.11969696969697,0.173989898989899,3960
temporal_recency,rope,2,3161088,2.0,0.8750314940791132,3969
temporal_recency,rope,2,3161088,2.0,0.882367758186398,3970
temporal_recency,rope,2,3161088,3.9201511335012595,0.38841309823677583,3970
temporal_recency,rope,2,3161088,5.168010075566751,0.6357682619647356,3970
temporal_recency,rope,2,3161088,7.209876543209877,0.290753338372386,3969
temporal_recency,rope,2,3161088,9.01662468513854,0.3103274559193955,3970
temporal_recency,rope,2,3161088,11.326952141057934,0.3012594458438287,3970
temporal_recency,rope,2,3161088,14.246851385390428,0.25239294710327453,3970
temporal_recency,rope,2,3161088,17.792642983119173,0.23356009070294784,3969
temporal_recency,rope,2,3161088,22.524433249370276,0.21738035264483627,3970
temporal_recency,rope,2,3161088,29.850125944584384,0.2075566750629723,3970
temporal_recency,rope,2,3161088,47.09319899244333,0.1778337531486146,3970
temporal_recency,semrf_hard,0,3247491,2.0,1.0,3963
temporal_recency,semrf_hard,0,3247491,2.0,1.0,3963
temporal_recency,semrf_hard,0,3247491,3.9114530776992935,1.0,3964
temporal_recency,semrf_hard,0,3247491,5.125410042896795,1.0,3963
temporal_recency,semrf_hard,0,3247491,7.128657921291625,1.0,3964
temporal_recency,semrf_hard,0,3247491,8.939439818319455,1.0,3963
temporal_recency,semrf_hard,0,3247491,11.22735301539238,1.0,3963
temporal_recency,semrf_hard,0,3247491,14.13824419778002,1.0,3964
temporal_recency,semrf_hard,0,3247491,17.73252586424426,1.0,3963
temporal_recency,semrf_hard,0,3247491,22.417255297679112,1.0,3964
temporal_recency,semrf_hard,0,3247491,29.721927832450163,1.0,3963
temporal_recency,semrf_hard,0,3247491,47.29717457114026,1.0,3964
temporal_recency,semrf_hard,1,3247491,2.0,1.0,3960
temporal_recency,semrf_hard,1,3247491,2.0,1.0,3960
temporal_recency,semrf_hard,1,3247491,3.937373737373737,1.0,3960
temporal_recency,semrf_hard,1,3247491,5.171717171717172,1.0,3960
temporal_recency,semrf_hard,1,3247491,7.2169191919191915,1.0,3960
temporal_recency,semrf_hard,1,3247491,9.060858585858586,1.0,3960
temporal_recency,semrf_hard,1,3247491,11.413636363636364,1.0,3960
temporal_recency,semrf_hard,1,3247491,14.242171717171717,1.0,3960
temporal_recency,semrf_hard,1,3247491,17.819444444444443,1.0,3960
temporal_recency,semrf_hard,1,3247491,22.61691919191919,1.0,3960
temporal_recency,semrf_hard,1,3247491,29.74368686868687,1.0,3960
temporal_recency,semrf_hard,1,3247491,47.11969696969697,1.0,3960
temporal_recency,semrf_K64,0,3264003,2.0,1.0,3963
temporal_recency,semrf_K64,0,3264003,2.0,1.0,3963
temporal_recency,semrf_K64,0,3264003,3.9114530776992935,1.0,3964
temporal_recency,semrf_K64,0,3264003,5.125410042896795,1.0,3963
temporal_recency,semrf_K64,0,3264003,7.128657921291625,1.0,3964
temporal_recency,semrf_K64,0,3264003,8.939439818319455,1.0,3963
temporal_recency,semrf_K64,0,3264003,11.22735301539238,1.0,3963
temporal_recency,semrf_K64,0,3264003,14.13824419778002,1.0,3964
temporal_recency,semrf_K64,0,3264003,17.73252586424426,1.0,3963
temporal_recency,semrf_K64,0,3264003,22.417255297679112,1.0,3964
temporal_recency,semrf_K64,0,3264003,29.721927832450163,1.0,3963
temporal_recency,semrf_K64,0,3264003,47.29717457114026,1.0,3964
temporal_recency,semrf_K64,1,3264003,2.0,1.0,3960
temporal_recency,semrf_K64,1,3264003,2.0,1.0,3960
temporal_recency,semrf_K64,1,3264003,3.937373737373737,1.0,3960
temporal_recency,semrf_K64,1,3264003,5.171717171717172,1.0,3960
temporal_recency,semrf_K64,1,3264003,7.2169191919191915,1.0,3960
temporal_recency,semrf_K64,1,3264003,9.060858585858586,1.0,3960
temporal_recency,semrf_K64,1,3264003,11.413636363636364,1.0,3960
temporal_recency,semrf_K64,1,3264003,14.242171717171717,1.0,3960
temporal_recency,semrf_K64,1,3264003,17.819444444444443,1.0,3960
temporal_recency,semrf_K64,1,3264003,22.61691919191919,1.0,3960
temporal_recency,semrf_K64,1,3264003,29.74368686868687,1.0,3960
temporal_recency,semrf_K64,1,3264003,47.11969696969697,1.0,3960
temporal_recency,semrf_K8,0,3245187,2.0,1.0,3963
temporal_recency,semrf_K8,0,3245187,2.0,1.0,3963
temporal_recency,semrf_K8,0,3245187,3.9114530776992935,1.0,3964
temporal_recency,semrf_K8,0,3245187,5.125410042896795,1.0,3963
temporal_recency,semrf_K8,0,3245187,7.128657921291625,1.0,3964
temporal_recency,semrf_K8,0,3245187,8.939439818319455,1.0,3963
temporal_recency,semrf_K8,0,3245187,11.22735301539238,1.0,3963
temporal_recency,semrf_K8,0,3245187,14.13824419778002,1.0,3964
temporal_recency,semrf_K8,0,3245187,17.73252586424426,1.0,3963
temporal_recency,semrf_K8,0,3245187,22.417255297679112,1.0,3964
temporal_recency,semrf_K8,0,3245187,29.721927832450163,1.0,3963
temporal_recency,semrf_K8,0,3245187,47.29717457114026,1.0,3964
temporal_recency,semrf_K8,1,3245187,2.0,1.0,3960
temporal_recency,semrf_K8,1,3245187,2.0,1.0,3960
temporal_recency,semrf_K8,1,3245187,3.937373737373737,1.0,3960
temporal_recency,semrf_K8,1,3245187,5.171717171717172,1.0,3960
temporal_recency,semrf_K8,1,3245187,7.2169191919191915,1.0,3960
temporal_recency,semrf_K8,1,3245187,9.060858585858586,1.0,3960
temporal_recency,semrf_K8,1,3245187,11.413636363636364,1.0,3960
temporal_recency,semrf_K8,1,3245187,14.242171717171717,1.0,3960
temporal_recency,semrf_K8,1,3245187,17.819444444444443,1.0,3960
temporal_recency,semrf_K8,1,3245187,22.61691919191919,1.0,3960
temporal_recency,semrf_K8,1,3245187,29.74368686868687,1.0,3960
temporal_recency,semrf_K8,1,3245187,47.11969696969697,1.0,3960
temporal_recency,semrf_no_res,0,3231107,2.0,1.0,3963
temporal_recency,semrf_no_res,0,3231107,2.0,1.0,3963
temporal_recency,semrf_no_res,0,3231107,3.9114530776992935,1.0,3964
temporal_recency,semrf_no_res,0,3231107,5.125410042896795,1.0,3963
temporal_recency,semrf_no_res,0,3231107,7.128657921291625,1.0,3964
temporal_recency,semrf_no_res,0,3231107,8.939439818319455,1.0,3963
temporal_recency,semrf_no_res,0,3231107,11.22735301539238,1.0,3963
temporal_recency,semrf_no_res,0,3231107,14.13824419778002,1.0,3964
temporal_recency,semrf_no_res,0,3231107,17.73252586424426,1.0,3963
temporal_recency,semrf_no_res,0,3231107,22.417255297679112,1.0,3964
temporal_recency,semrf_no_res,0,3231107,29.721927832450163,1.0,3963
temporal_recency,semrf_no_res,0,3231107,47.29717457114026,1.0,3964
temporal_recency,semrf_no_res,1,3231107,2.0,1.0,3960
temporal_recency,semrf_no_res,1,3231107,2.0,1.0,3960
temporal_recency,semrf_no_res,1,3231107,3.937373737373737,1.0,3960
temporal_recency,semrf_no_res,1,3231107,5.171717171717172,1.0,3960
temporal_recency,semrf_no_res,1,3231107,7.2169191919191915,1.0,3960
temporal_recency,semrf_no_res,1,3231107,9.060858585858586,1.0,3960
temporal_recency,semrf_no_res,1,3231107,11.413636363636364,1.0,3960
temporal_recency,semrf_no_res,1,3231107,14.242171717171717,1.0,3960
temporal_recency,semrf_no_res,1,3231107,17.819444444444443,1.0,3960
temporal_recency,semrf_no_res,1,3231107,22.61691919191919,1.0,3960
temporal_recency,semrf_no_res,1,3231107,29.74368686868687,1.0,3960
temporal_recency,semrf_no_res,1,3231107,47.11969696969697,1.0,3960
temporal_recency,semrf_no_sem,0,3247235,2.0,1.0,3963
temporal_recency,semrf_no_sem,0,3247235,2.0,1.0,3963
temporal_recency,semrf_no_sem,0,3247235,3.9114530776992935,1.0,3964
temporal_recency,semrf_no_sem,0,3247235,5.125410042896795,1.0,3963
temporal_recency,semrf_no_sem,0,3247235,7.128657921291625,1.0,3964
temporal_recency,semrf_no_sem,0,3247235,8.939439818319455,1.0,3963
temporal_recency,semrf_no_sem,0,3247235,11.22735301539238,1.0,3963
temporal_recency,semrf_no_sem,0,3247235,14.13824419778002,1.0,3964
temporal_recency,semrf_no_sem,0,3247235,17.73252586424426,1.0,3963
temporal_recency,semrf_no_sem,0,3247235,22.417255297679112,1.0,3964
temporal_recency,semrf_no_sem,0,3247235,29.721927832450163,1.0,3963
temporal_recency,semrf_no_sem,0,3247235,47.29717457114026,1.0,3964
temporal_recency,semrf_no_sem,1,3247235,2.0,1.0,3960
temporal_recency,semrf_no_sem,1,3247235,2.0,1.0,3960
temporal_recency,semrf_no_sem,1,3247235,3.937373737373737,1.0,3960
temporal_recency,semrf_no_sem,1,3247235,5.171717171717172,1.0,3960
temporal_recency,semrf_no_sem,1,3247235,7.2169191919191915,1.0,3960
temporal_recency,semrf_no_sem,1,3247235,9.060858585858586,1.0,3960
temporal_recency,semrf_no_sem,1,3247235,11.413636363636364,1.0,3960
temporal_recency,semrf_no_sem,1,3247235,14.242171717171717,1.0,3960
temporal_recency,semrf_no_sem,1,3247235,17.819444444444443,1.0,3960
temporal_recency,semrf_no_sem,1,3247235,22.61691919191919,1.0,3960
temporal_recency,semrf_no_sem,1,3247235,29.74368686868687,1.0,3960
temporal_recency,semrf_no_sem,1,3247235,47.11969696969697,1.0,3960
temporal_recency,semrf_no_time,0,3247363,2.0,1.0,3963
temporal_recency,semrf_no_time,0,3247363,2.0,0.9997476659096644,3963
temporal_recency,semrf_no_time,0,3247363,3.9114530776992935,0.9994954591321897,3964
temporal_recency,semrf_no_time,0,3247363,5.125410042896795,0.9997476659096644,3963
temporal_recency,semrf_no_time,0,3247363,7.128657921291625,0.9989909182643795,3964
temporal_recency,semrf_no_time,0,3247363,8.939439818319455,0.998738329548322,3963
